"id";"estado_id";"municipio_id";"parroquia_id";"codigo";"nombre";"referencia"
1359;2;7;38;"20601015";UNIDAD EDUCATIVA MERECURAL;CASERÍO MERECURAL FRENTE CARRETERA NACIONAL VIA COROPO. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO FRENTE A LA MEDICATURA EDIFICIO
1360;2;7;38;"20601017";ESCUELA CONCENTRADA MIXTA NUMERO 115-165-1747-216;CASERÍO CACHAMA DERECHA AVENIDA SANTA TERESA. IZQUIERDA CALLE SOROCAIMA. FRENTE CALLE TAMANAICO COMUNIDAD INDÍGENA CACHAMA EDIFICIO
1361;2;7;38;"20601018";ESCUELA BÁSICA  FE Y ALEGRÍA;CONJUNTO RESIDENCIAL CAMPO FE Y ALEGRIA FRENTE CALLE SAN ENRIQUE. DERECHA SENDERO TERRENO PROPIEDAD PDVSA. IZQUIERDA SENDERO TERRENO PROPIEDAD PDVSA AL LADO DEL PORTON DE PDVSA CAMPO MATA EDIFICIO
1362;2;9;44;"20801004";UNIDAD EDUCATIVA QUIAMARE;CASERÍO QUIAMARE DERECHA CALLE EL ESTADIUM. IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE EL COTOPERI A  50 METROS  DE LA PLAZA BOLIVAR EDIFICIO
1363;2;7;38;"20601019";ESCUELA PREBISTERO EDUARDO MARTINEZ;CASERÍO LA MATA FRENTE CARRETERA MATURIN SAN TOME. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO FRENTE A LA CARRETERA NACIONAL MATURIN-SAN TOME CASA
1364;2;7;38;"20601020";COLEGIO SAN TOME;CONJUNTO RESIDENCIAL CAMPO VICTORIA ANTIGUO CAMPO SUR DERECHA CALLE 3. IZQUIERDA CALLE 6. FRENTE CALLE I FRENTE A LA PLAZA BOLIVAR DE SAN TOME EDIFICIO
1365;2;7;38;"20601021";ESCUELA BOLIVARIANA LOS CHAGUARAMOS;CASERÍO LOS MANGOS FRENTE CARRETERA PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO A 100 METROS DEL AMBULATORIO LOS CHAGUARAMOS EDIFICIO
1366;2;7;38;"20601023";UNIDAD EDUCATIVA TASCABAÑA I;CASERÍO COMUNIDAD INDIGENA TASCABANIA DERECHA CALLE SANTA ROSA. IZQUIERDA CALLE SAN PEDRO. FRENTE CALLE SAN MIGUEL AL LADO DE LA PLAZA DE LA COMUNIDAD TASCABANIA EDIFICIO
1367;2;7;38;"20601030";ESCUELA BOLIVARIANA MARE MARE;CASERÍO COMUNIDAD INDIGENA MARE MARE DERECHA CALLE PRINCIPAL. FRENTE CALLE LA CAPILLA CARRETERA VIEJA CANTAURA EL TIGRE EDIFICIO
1368;2;7;38;"20601031";ESCUELA BOLIVARIANA LAS POTOCAS;CASERÍO LAS POTOCAS IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE 5 DE JULIO COMUNIDAD INDIGENA LAS POTOCAS. EDIFICIO
1369;2;7;38;"20601032";ESCUELA BOLIVARIANA BARBONERO;CASERÍO BARBONERO FRENTE CALLE SAN ANTONIO. IZQUIERDA CAMINO A LA CANCHA A 100 METROS DE CAMPO SOTO EDIFICIO
1370;2;7;38;"20601033";UNIVERSIDAD GRAN MARISCAL DE AYACUCHO;SECTOR VISTA AL SOL FRENTE CALLE LOS PARAPAROS. IZQUIERDA CAMINO A LA CANDELARIA FRENTE A LA PLAZA DE LAS BANDERA EDIFICIO
1371;2;7;38;"20601035";ESCUELA UNITARIA LOMA LARGA;CASERÍO LOMA LARGA FRENTE CALLE DON EUGENIO. IZQUIERDA CARRETERA PRINCIPAL. DERECHA SENDERO TERRENO BALDIO PASANDO PLANTA NARDO EDIFICIO
1372;2;7;38;"20601036";ESCUELA BASICA RURAL GUICO NUCLEO ESCOLAR RURAL -;CASERÍO GUICO FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO FRENTE ALA BODEGA LA ANTENA EDIFICIO
1373;2;7;38;"20601037";ESCUELA UNITARIA EL MEREY;CASERÍO EL MEREY FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO AL LADO DEL ESTADIO DE BEISBOL CASA
1374;2;7;38;"20601039";UNIDAD EDUCATIVA LA FLORIDA;NER 115 CARRETERA NACIONAL EL TIGRE
1375;2;7;38;"20601040";ESCUELA UNITARIA SAN ANTONIO DE GUANIPA NER 239;NER 239 CARRETERA SAN TOME VÍA CHIGUITA
1376;2;7;38;"20601041";UNIDAD EDUCATIVA NACIONAL URUPIA NER 595;NER 595 CARRETERA SAN TOMÉ VÍA URITUPANO
1377;2;7;38;"20601042";ESCUELA MAPICURITO NER 115;CALLE PRINCIPAL DE LA COMUNIDAD INDÍGENA DE MAPIRICURITO
1378;2;7;38;"20601043";JARDÍN DE INFANCIA CANTAURITA;CALLE RIBAS SECTOR CANTAURITA
1379;2;7;39;"20602001";UNIDAD EDUCATIVA NACIONAL RAFAEL CABALLERO SARMIEN;SECTOR CASCO CENTRAL DERECHA CALLE LA PLAZA. IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE SUCRE AL LADO DE LA IGLESIA CATOLICA EDIFICIO
1380;2;7;39;"20602002";ESCUELA NACIONAL UNITARIA NUMERO 1760 EL BUCARE;CASERÍO EL BUCARE DERECHA CARRERA NARANJAL. FRENTE CARRERA PRINCIPAL. IZQUIERDA CALLEJÓN RAFAEL AL LADO DE LA IGLESIA CRISTIANA EDIFICIO
1381;2;7;39;"20602003";UNIDAD EDUCATIVA LA PIEDRA NER 281;CARRETERA PRINCIPAL SECTORES CASA BLANCA CASERÍO LAS PIEDRAS DIAGONAL AL AMBULATORIO RURAL TIPO 1
1382;2;7;40;"20603001";ESCUELA NACIONAL BOLIVARIANA TERESA DE LA PARRA;SECTOR CASCO CENTRAL DERECHA CALLE ARISMENDI. IZQUIERDA CALLE ANZOATEGUI. FRENTE CALLEJÓN MONAGAS FRENTE A LA SEDE DEL INCE EDIFICIO
1383;2;7;40;"20603002";ESCUELA NACIONAL INDIGENA BOLIVARIANA PARAMAN;CASERÍO PARAMAN FRENTE CALLE PRICIAL. IZQUIERDA CARRETERA HUGO RAFAEL CHAVEZ FRIAS. DERECHA CALLEJÓN DOS FRENTE AL  LICEO HUGO CHAVEZ FRIAS EDIFICIO
1384;2;7;40;"20603003";ESCUELA UNITARIA NUMERO 62 LA CEIBA;SECTOR LA CEIBA IZQUIERDA CALLE SIN NOMBRE. FRENTE CALLE PRINCIPAL Y CARRETERA NACIONAL. DERECHA VEREDA LA IGLESIA CARRETERA NACIONAL  BARCELONA MATURIN  A100 METROS DE LA ESTACION DE SERVICIO LA CEIBA EDIFICIO
1385;2;7;40;"20603004";ESCUELA NACIONAL INDIGENA LA ISLA;CASERÍO LA ISLA FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO A 50 METROS DEL AMBULATORIO RURAL LA ISLA EDIFICIO
1386;2;7;40;"20603005";ESCUELA CAPACHITO NER 543;NER 543 CARRETERA  NACIONAL VÍA MATURÍN
1387;2;7;41;"20604001";UNIDAD EDUCATIVA  BLAS FARIÑA;SECTOR CASCO CENTRAL IZQUIERDA CALLE DEO GRACIA RONDON. FRENTE CALLE ZARAZA FRENTE AL AMBULATORIO RURAL TIPO DOS DE URICA EDIFICIO
1388;2;7;41;"20604002";LICEO BOLIVARIANO FRANCISCO CARVAJAL;SECTOR EL CENTRO IZQUIERDA AVENIDA PRINCIPAL. FRENTE CALLE ZARAZA. DERECHA SENDERO ESTADIO DE BEISBOL CERCA DEL ESTADIO DE URICA EDIFICIO
1389;2;7;41;"20604003";ESCUELA  BOLIVARIANA EL SAMAN;URBANIZACIÓN CASCO CENTRAL DERECHA CALLE VIVIENDA. IZQUIERDA BULEVAR EL SAMAN. FRENTE BULEVAR EL CENTRO FRENTE A LA  IGLESIA CATOLICA EDIFICIO
1390;2;7;41;"20604004";ESCUELA NACIONAL UNITARIA NUMERO 1860 LA LEONA;CASERÍO LA LEONA DE URICA DERECHA CALLE GRANSON SIN NOMBRE. FRENTE CALLE GRANSON. IZQUIERDA SENDERO TERRENO BALDIO FRENTE AL AMBULATORIO RURAL LA LEONA EDIFICIO
1391;2;7;41;"20604005";ESCUELA CONCENTRADA NACIONAL GUAYABAL;SECTOR GUAYABAL FRENTE CARRERA NACIONAL VIA EL SAMAN. DERECHA PASAJE OSMANGLY FIGUERA. IZQUIERDA PASAJE VALLA MAITA PDVAL GUAYABAL EDIFICIO
1392;2;7;41;"20604006";UNIDAD EDUCATIVA EL AMPARO NER 281;CALLE PRINCIPAL SECTOR EL AMPARO AL LADO DE LA CANCHA Y FRENTE AL AMBULATORIO
1393;2;8;42;"20701001";ESCUELA INTEGRAL BOLIVARIANA DE EDUCACION ESPECIAL;SECTOR LA PENITA FRENTE AVENIDA GUZMAN BLANCO. DERECHA CALLE SIN NOMBRE. IZQUIERDA CALLE MODULO A 20 METROS DE LA FARMACIA NUESTRA SENORA DE LA SOLEDAD EDIFICIO
1394;2;8;42;"20701002";GRUPO ESCOLAR FRAY NICOLAS DE ODENA;SECTOR PILON 1 DERECHA CALLE BOLIVAR. IZQUIERDA CALLE SUCRE. FRENTE CALLE PEDRO GRILLET ENTRANDO POR LA FARMACIA JUAN DE DIOS HOLSMQUIN EDIFICIO
1395;2;13;60;"21201068";UNIDAD EDUCATIVA CINCUENTENARIO;AVENIDA 3 CRUCE CON CALLE 8 SECTOR LAS AMERICAS AL FRENTE DE LA BODEGA PIÑERO EL TIGRE ESTADO ANZOATEGUI.
1396;2;8;42;"20701003";GRUPO ESCOLAR TOMAS MONTILLA;SECTOR SOLEDAD 1 DERECHA CALLE 19 DE ABRIL. IZQUIERDA CALLE JUAN DE DIOS HOLSQUINS. FRENTE CALLE ZEA ENTRANDO POR LA OFICINA DE ELEORIENTE EDIFICIO
1397;2;8;42;"20701004";GRUPO ESCOLAR DOCTOR JOSÉ MARIA RODRÍGUEZ ARMAS;SECTOR CASCO HISTORICO DERECHA CALLE 5 DE JULIO. IZQUIERDA CALLE CALLE ARISMENDI. FRENTE CALLE BOYACA FRENTE A LA PLAZA BOLIVAR EDIFICIO
1693;2;15;63;"21401039";CENTRO COMUNAL DE LA MUJER;AV.REPUBLICA ENTRE CALLE PAEZ Y CALLE COLOMBIA
1398;2;8;42;"20701005";GRUPO ESCOLAR JOSE ANTONIO ANZOATEGUI;URBANIZACIÓN LA PENITA FRENTE CALLE PRINCIPAL. DERECHA BULEVAR LIBERTO MARTIN. IZQUIERDA BULEVAR LIBERTO MARTINEZ FRENTE  A LA BODEGA EL MORICHAL EDIFICIO
1399;2;8;42;"20701006";UNIDAD EDUCATIVA TEMISTOCLES MAZA;SECTOR LA PENITA FRENTE AVENIDA GUZMAN BLANCO FRENTE AL COMANDO DE LA GUARDIA NACIONAL EDIFICIO
1400;2;8;42;"20701007";ESCUELA UNITARIA NACIONAL NUMERO 416 COLORADITO;CASERÍO COLORADITOS FRENTE CALLE PRINCIPAL. DERECHA CAMINO PRINCIPAL. IZQUIERDA CAMINO DISPENSARIO A UNA CUADRA DEL DISPENSARIO COLORADITOS EDIFICIO
1401;2;8;42;"20701008";ESCUELA ESTADAL NUMERO 67 TABARO;CASERÍO TABARO FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TABARO FRENTE DE LA PLAZA EDIFICIO
1402;2;8;42;"20701009";ESCUELA NACIONAL UNITARIA NUMERO 1 MORICHAL LARGO;CASERÍO MORICHAL LARGO FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA CAMINO PRINCIPAL AL LADO DEL DISPENSARIO EDIFICIO
1403;2;8;42;"20701010";ESCUELA NACIONAL CONCENTRADA NUMERO 58-195 LA CANO;CASERÍO LA CANOA FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO A 50 METROS DEL  CLUB CAMPESTRE LA CANOA EDIFICIO
1404;2;8;42;"20701011";ESCUELA BOLIVARIANA MALPICA;CASERÍO MALPICA FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO FRENTE A LA IGLESIA CATOLICA EDIFICIO
1405;2;8;42;"20701015";ESCUELA BOLIVARIANA LAS CURAGUAS;CASERÍO LAS CURAGUAS FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO AL LADO DEL ESTADIUM LAS CURAGUAS EDIFICIO
1406;2;8;42;"20701016";ESCUELA INTEGRAL BOLIVARIANA EL LINDERO;SECTOR EL LINDERO FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA CAMINO FUNDO ANTONIO MILANO A TRES CUADRAS DEL LICEO BOLIVARIANO  TEMISTOCLE MAZA EDIFICIO
1407;2;8;42;"20701017";ESCUELA ESTADAL SIMON RODRIGUEZ;SECTOR LAS MALVINAS DERECHA CALLE BACHILLER VIDAL JIMENEZ. IZQUIERDA CALLE BACHILLER CECILIO MENDEZ. FRENTE CALLE OTTO PADRON A DOS CUADRA DE LA AVENIDA GUZMAN BLANCO EDIFICIO
1408;2;8;42;"20701018";NUCLEO EDUCACION RURAL 321 TAMARINDO;SECTOR EL TAMARINDO FRENTE CALLE CONCORDIA. DERECHA SENDERO EL TAMARINDO. IZQUIERDA SENDERO EL TAMARINDO A 100 METROS DEL PEAJE DEL PUENTE ANGOSTURA EDIFICIO
1409;2;8;42;"20701019";UNIDAD EDUCATIVA LA ALDEA;CASERÍO LAS ALDEAS FRENTE CALLE PRINCIPAL. DERECHA VEREDA 2. IZQUIERDA VEREDA 1 A 50 METROS DE LAS BOMBITAS EDIFICIO
1410;2;8;42;"20701020";ESCUELA BASICA EZEQUIEL ZAMORA;SECTOR CAUCAGUITA DERECHA CALLE SAN JOSE. IZQUIERDA CALLE ESTADIO. FRENTE CALLE SAN RAFAEL 50 METROS  DEL POLIDEPORTIVO LA PENITA EDIFICIO
1411;2;8;42;"20701021";ESCUELA BOLIVARIANA LA ENCARAMADA;CASERÍO LA ENCARAMADA FRENTE CALLE PRINCIPAL. DERECHA SENDERO LA ENCARAMADA. IZQUIERDA SENDERO LA ENCARAMADA AL LADO AMBULATORIO LA ENCARAMADA EDIFICIO
1412;2;8;42;"20701022";UNIDAD EDUCATIVA INDEPENDENCIA;SECTOR EL LINDERO CALLE VITGEN FEL VALLE FRENTE A EL URBANISMO VILLAS  DAN GABRIEL
1413;2;8;43;"20702001";ESCUELA NACIONAL BOLIVARIANA MAMO ARRIBA;CASERÍO MAMO ARRIBA IZQUIERDA AVENIDA PRINCIPAL. FRENTE CALLE MAMO ARRIBA. DERECHA SENDERO TERRENO BALDIO FRENTE A LA IGLESIA SANTA ROSA DE LIMA EDIFICIO
1414;2;8;43;"20702005";ESCUELA RURAL BOLIVARIANA DEL ACEITAL DE YABO;CASERÍO ACEITAL DE YABO DERECHA CALLE 24 DE JULIO. IZQUIERDA CALLE VRGEN DEL VALLE. FRENTE CALLE ANDRES BELLO FRENTE DEL AMBULATORIO ANDRES BELLO EDIFICIO
1415;2;8;43;"20702002";ESCUELA ESTADAL NUMERO  68 BOTALON;CASERÍO BOTALON FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO AL LADO DEL DISPENSARIO  BOTALON EDIFICIO
1416;2;8;43;"20702003";ESCUELA BOLIVARIANA PRIMARIA CARAPA;CASERÍO CARAPA IZQUIERDA AVENIDA PRINCIPAL. FRENTE CALLE PRINCIPAL. DERECHA SENDERO TERRENOS BALDIOS FRENTE A LA PLAZA BOLIVAR DE CARAPA EDIFICIO
1417;2;8;43;"20702004";ESCUELA INTEGRAL BOLIVARIANA PALITAL;CASERÍO PALITAL DERECHA CALLE SUCRE. IZQUIERDA CALLE BOLIVAR. FRENTE CALLE PRINCIPAL A UNA CUADRA DE LA POLICIA DEL ESTADO EDIFICIO
1418;2;8;43;"20702006";ESCUELA MUNICIPAL JUAN PEDRO;CASERÍO JUAN PEDRO FRENTE CALLE PRINCIPAL. DERECHA SENDERO JUAN PEDRO. IZQUIERDA SENDERO JUAN PEDRO FRENTE A LA MEDICATURA EDIFICIO
1419;2;8;43;"20702007";ESCUELA MUNICIPAL MACAPAIMA;CASERÍO MACAPAIMA IZQUIERDA CALLE PRINCIPAL. DERECHA SENDERO TERRENOS BALDIOS. FRENTE SENDERO TERRENOS BALDIOS A UNA CUADRA DEL DISPENSARIO DE MACARAPAIMA EDIFICIO
1420;2;8;43;"20702008";ESCUELA CONCENTRADA NACIONAL NUMERO 1035  JUASJUIL;CASERÍO JUASJILLAR FRENTE CARRETERA NACIONAL SOLEDAD - PALITAL. DERECHA SENDERO JUASJILLAR. IZQUIERDA SENDERO JUASJILLAR A 100 METROS DEL CENTRO CAMPESTRE JUASJILLAR EDIFICIO
1421;2;8;43;"20702009";UNIDAD EDUCATIVA EL AMPARO;VÍA NACIONAL PUERTO ORDAZ EL TIGRE A 1 KILÓMETRO DEL PAC DE LA GUARDIA NACIONAL EL AMPARO
1422;2;8;43;"20702010";ESCUELA BÁSICA CASTILLO;VÍA CIUDAD ORINOCO
1423;2;8;43;"20702011";ESCUELA BÁSICA NUEVO MAMO;NUEVO MAMO VÍA MAMO ARRIBA DIAGONAL A EL MODULO ASISTENCIAL TIPO II
1424;2;9;44;"20801001";ESCUELA BÁSICA BALTASAR VALLENILLA;SECTOR PUEBLO ARRIBA DERECHA CALLE MATURIN. IZQUIERDA CALLE NEGRA. FRENTE CALLE MATURIN A 50 METROS DE LA PLAZA BOLIVAR EDIFICIO
1425;2;9;44;"20801002";UNIDAD EDUCATIVA NACIONAL FÉLIX ARMANDO NÚÑEZ;SECTOR LA LAGUNA DERECHA CALLE LA LAGUNA. IZQUIERDA CALLE EL ESTADIUM. FRENTE CALLE CERRO ZAMURO A 40 METROS  DE LA PLAZA ROJA EDIFICIO
1426;2;9;44;"20801003";ESCUELA ESTADAL NACIONAL JOSE FELIX RIBAS;SECTOR CASCO CENTRAL DERECHA CALLE LOS TRIBUNALES. IZQUIERDA CALLE LA HERRERENA. FRENTE CALLE NEGRA A 100 MTS TRIBUNALES. EDIFICIO
1427;2;9;44;"20801006";UNIDAD BASICA POTRERITO;SECTOR LOS MANIRITOS IZQUIERDA CALLE LA FABRICA. FRENTE CARRETERA VIA EL CARITO. DERECHA CALLEJÓN LOS MANIRITOS A 50 METROS DE LA FABRICA DE CERAMICA CLAIRES EDIFICIO
1428;2;9;44;"20801007";BASE DE MISIONES MANUELITA SAENZ;SECTOR MANUELITA SAENZ
1429;2;9;45;"20802001";ESCUELA  ESTADAL JOSÉ GREGORIO MONAGAS;CASERÍO EL CARITO DERECHA CALLE LA PRINCIPAL. IZQUIERDA CALLE LA INDUSTRIA. FRENTE BULEVAR PLAZA BOLIVAR A 100 METROS  DE LA PLAZA BOLIVAR EDIFICIO
1430;2;9;46;"20803001";ESCUELA BÁSICA MANUEL HENRIQUEZ BUCK;SECTOR CASCO CENTRAL DERECHA AVENIDA MATURIN. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLEJÓN BOLIVAR A 100 METROS DE LA ANTIGUA PLANTA ELECTRICA. EDIFICIO
1431;2;9;46;"20803002";ESCUELA MIXTA ESTADAL NUMERO 72 BUENOS AIRES;CASERÍO BUENOS AIRE DERECHA CALLEJÓN PRINCIPAL. IZQUIERDA CALLEJÓN GAMBOA. FRENTE CAMINO LA PLANTA A 100 METROS DE LA ANTIGUA PLANTA ELECTRICA EDIFICIO
1432;2;10;47;"20901001";GRUPO ESCOLAR BOLET PERAZA;SECTOR ALTO LLANO DERECHA CALLE URDANETA. IZQUIERDA CALLE COLOMBIA. FRENTE CALLE ANZOATEGUI A 50 METROS DE LA FUNERARIA LA FE. EDIFICIO
1433;2;10;47;"20901002";INSTITUTO EDUCACIONAL PARIAGUAN;URBANIZACIÓN VILLA CLARA DERECHA AVENIDA PAEZ. FRENTE AVENIDA ANTONIO JOSE DE SUCRE. IZQUIERDA CALLE SUCRE FRENTE AL PARQUE INFANTIL COMUNITARIO EDIFICIO
1434;2;10;47;"20901003";ESCUELA NACIONAL NUMERO 78 LA PETERA;SECTOR LA PETERA IZQUIERDA CALLE ANDRES BELLO. FRENTE CALLE LA BOMBA FRENTE AL BODEGON LA COLMENA EDIFICIO
1435;2;10;47;"20901010";ESCUELA RURAL BOLIVARIANA GENERAL JOSE ANTONIO ANZ;SECTOR LA VERDOZA DERECHA CALLE ENMA JARAMILLO. IZQUIERDA CARRETERA VIA BUDARE. FRENTE BULEVAR ENMA JARAMILLO A 50 METROS DE LA REDOMA EL INDIO EDIFICIO
1436;2;10;47;"20901011";ESCUELA BASICA NACIONAL RURAL SAN MAURICIO;SECTOR LA VERDOZA DERECHA AVENIDA ENMA JARAMILLO. FRENTE AVENIDA ENMA JARAMILLO. IZQUIERDA CALLE BUDARE VIA AEROPUERTO EDIFICIO
1437;2;10;47;"20901004";GRUPO ESCOLAR ROMUALDO GOMEZ;SECTOR PARIAGUANCITO DERECHA CALLE LIBERTAD. IZQUIERDA CALLE BONIFACIO GOMEZ. FRENTE CALLE ANZOATEGUI FRENTE A LA SEDE DEL CONSEJO DE LA ALCALDIA EDIFICIO
1438;2;10;47;"20901005";UNIDAD EDUCATIVA DOCTOR RAMON POMPILIO OROPEZA;SECTOR VILLA CLARA IZQUIERDA AVENIDA SUCRE. DERECHA CALLE MIRANDA. FRENTE CALLEJÓN COMERCIO FRENTE A LA YAMAHA EDIFICIO
1439;2;10;47;"20901006";LICEO PINTO SALINAS;SECTOR ANTONIO PINTO SALINAS DERECHA CALLE ALI PRIMERA. IZQUIERDA CALLE LOS NARANJOS. FRENTE CALLE COLOMBIA FRENTE LA CASA DE LA CULTURA EDIFICIO
1440;2;10;47;"20901007";GRUPO ESCOLAR FREITES;SECTOR EL BAJO 1 FRENTE AVENIDA MIGUEL FIGUERA MONTES DE OCA FRENTE A LA FERRETERIA LA HERCULES EDIFICIO
1441;2;10;47;"20901012";UNIDAD EDUCATIVA BOLIVARIANA LA SIERRA;CASERÍO LA SIERRA DERECHA CARRETERA VIA SANTA MARIA. FRENTE CARRETERA NACIONAL PARIAGUAN. IZQUIERDA SENDERO LA SIERRA A 100 METROS DEL PUNTO DE CONTROL DE LA GUARDIA NACIONAL BOLIVARIANA VIA SANTA MARIA EDIFICIO
1442;2;10;47;"20901013";ESCUELA RURAL BOLIVARIANA LAS PIEDRITAS;CASERÍO LAS PIEDRITAS FRENTE CARRETERA PARIAGUAN EL TIGRE. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO FRENTE AL AMBULATORIO RURAL LAS PIEDRITAS EDIFICIO
1443;2;10;47;"20901014";CENTRO DE EDUCACIÓN INICIAL CARMEN MARIA FLORES;SECTOR ALTA VISTA I CALLE PRINCIPAL
1444;2;10;47;"20901015";ESCUELA BOLÍVARIANA MAESTRO SIMÓN RODRÍGUEZ;AVENIDA NORTE CRUCE CON CARRETERA NACIONAL CALLE LA ESPERANZA SECTOR EL GUASEY
1445;2;10;48;"20902001";ESCUELA CONCENTRADA ATAPIRIRE;CASERÍO ATAPIRIRE DERECHA CALLE ANZOATEGUI. IZQUIERDA CALLE MIRANDA. FRENTE CALLE PRINCIPAL FRENTE AL BULEVAR ATAPIRIRE EDIFICIO
1446;2;10;48;"20902002";ESCUELA BASICA SAN SIMON;CASERÍO SAN SIMON FRENTE CARRETERA PRINCIPAL RIO AMACA. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO ENTRADA POR LA CRUZ DEL RIO AMACA EDIFICIO
1447;2;10;48;"20902003";ESCUELA  BOLIVARIANA MUCURA;CASERÍO MUCURA DERECHA CALLE FREITES. IZQUIERDA CALLE ZULIA. FRENTE CALLE BOLIVAR FRENTE AL PREESCOLAR MUCURA EDIFICIO
1448;2;10;48;"20902004";ESCUELA RURAL NACIONAL AGUA CLARITA DE LIMO;CASERÍO CEOBE DERECHA CARRERA AGUA CLARITA DE LIMO. IZQUIERDA CARRERA VIA ALTA GACIA DEL CARIO. FRENTE CARRERA VIA TABARO MUCURA FRENTE AL KIOSCO DE YAMILET EDIFICIO
1449;2;10;48;"20902005";NUCLEO ESCOLAR RURAL 321 ALTAGRACIA DEL CARI;CASERÍO ALTAGRACIA DEL CARI FRENTE CALLE PRINCIPAL. DERECHA CARRETERA VIA AGUAS CLARITAS. IZQUIERDA SENDERO EL CARI FRENTE AL MODULO ASITENCIAL ALTAGRACIA DEL CARI EDIFICIO
1450;2;10;49;"20903001";ESCUELA SEBASTIAN FRANCISCO DE MIRANDA;CASERÍO BOCA DEL PAO FRENTE CALLE EL MUELLE. IZQUIERDA CALLEJÓN EL CALBARIO VIA EL GUAMAL BOCA DEL PAO EDIFICIO
1451;2;10;49;"20903003";ESCUELA ESTADAL RURAL LA PIÑA;CASERÍO LA PIÑA PALMAR ARRIBA FRENTE CARRETERA PRINCIPAL. DERECHA SENDERO TERRENO BALDIO. IZQUIERDA SENDERO TERRENO BALDIO AL LADO DEL AMBULATORIO RURAL LA PIÑA EDIFICIO
1452;2;10;49;"20903002";ESCUELA CONCENTRADA LAS RAICES;CASERÍO LAS RAICES PALMAR ABAJO FRENTE CALLE PRINCIPAL. DERECHA SENDERO SIN NOMBRE. IZQUIERDA SENDERO SIN NOMBRE AL LADO DEL AMBULATORIO RURAL LAS RAICES EDIFICIO
1453;2;10;50;"20904001";GRUPO ESCOLAR CREACION EL PAO;CASERÍO EL PAO DERECHA CALLE PIAR. IZQUIERDA CALLE BOLIVAR. FRENTE CALLE BERMUDEZ FRENTE AL AMBULATORIO RURAL EDIFICIO
1454;2;10;50;"20904002";ESCUELA BOLIVARIANA INDIGENA SANTA CRUZ DE CACHIPO;CASERÍO COMUNIDAD INDIGENA SANTA CRUZ DE CACHIPO FRENTE CALLE PRINCIPAL A 50 METROS DE LA CURVA DE AGUA FRIA EDIFICIO
1455;2;11;51;"21001001";GRUPO ESCOLAR DOCTOR RAFAEL VELÁSQUEZ MÁRQUEZ;CASERÍO MAPIRE DERECHA CALLE JOSE FELIX RIVAS. IZQUIERDA CALLE BOYACA. FRENTE CALLE MAGDALIAGA A DOS CUADRA DE LA ALCALDIA DE MONAGAS. EDIFICIO
1456;2;11;51;"21001002";UNIVERSIDAD BOLIVARIANA ROMULO GALLEGOS;CASERÍO MAPIRE IZQUIERDA CALLE BUENOS AIRES. FRENTE CALLE GONZALEZ AL FRENTE DE LA CASA DE LA CULTURA EDIFICIO
1457;2;11;51;"21001003";ESCUELA LA CALCETA;CASERÍO LAS CALCETAS FRENTE CALLE PRINCIPAL. DERECHA PICA MONTE. IZQUIERDA PICA SABANAS AL LADO DEL AMBULATORIO LAS CALCETAS. EDIFICIO
1458;2;11;52;"21002001";ESCUELA ESTADAL CONCENTRADA NUMERO 81-82-189;CASERÍO SANTA CRUZ DEL ORINOCO DERECHA CALLE YAÑEZ PINZON. IZQUIERDA CALLE CARABOBO. FRENTE CALLE BOLIVAR FRENTE A LA PLAZA BOLIVAR EDIFICIO
1459;2;11;52;"21002002";ESCUELA ESTADAL SIN NUMERO;CASERÍO GUAICUPA FRENTE CALLE PRINCIPAL AL LADO DEL DISPENSARIO GUAICUPA EDIFICIO
